Temp A (K)	Temp B (K)	Current (A)	Voltage (V)	R (ohm)
4.803000	3.902000	0.000100	0.002867	28.672335
4.886000	4.185000	0.000100	0.002868	28.682450
4.773000	4.054000	0.000100	0.002867	28.673165
4.846000	3.897000	0.000100	0.002868	28.682850
4.818000	4.262000	0.000100	0.002869	28.690020
4.782000	3.901000	0.000100	0.002868	28.680745
4.872000	4.056000	0.000100	0.002870	28.695495
4.777000	4.053000	0.000100	0.002868	28.677390
4.806000	3.894000	0.000100	0.002869	28.689605
4.854000	4.260000	0.000100	0.002870	28.703925
4.767000	3.899000	0.000100	0.002869	28.687070
4.863000	4.052000	0.000100	0.002870	28.699285
4.769000	4.053000	0.000100	0.002869	28.693405
4.803000	3.899000	0.000100	0.002869	28.692560
4.850000	4.176000	0.000100	0.002870	28.697215
4.759000	3.923000	0.000100	0.002869	28.687080
4.830000	3.945000	0.000100	0.002869	28.688335
4.802000	4.212000	0.000100	0.002869	28.694205
4.773000	3.895000	0.000100	0.002868	28.678205
4.868000	4.174000	0.000100	0.002870	28.698035
4.751000	3.920000	0.000100	0.002868	28.681585
4.825000	3.942000	0.000100	0.002869	28.686210
4.797000	4.253000	0.000100	0.002870	28.700135
4.765000	3.892000	0.000100	0.002868	28.679900
4.853000	4.042000	0.000100	0.002870	28.700150
4.757000	4.049000	0.000100	0.002870	28.697180
4.788000	3.886000	0.000100	0.002870	28.702690
4.843000	4.249000	0.000100	0.002871	28.708150
4.750000	3.892000	0.000100	0.002870	28.696780
4.845000	4.038000	0.000100	0.002872	28.715320
4.750000	4.048000	0.000100	0.002871	28.706875
4.778000	3.889000	0.000100	0.002870	28.697610
4.830000	4.163000	0.000100	0.002871	28.709825
4.736000	3.916000	0.000100	0.002870	28.702690
4.807000	3.933000	0.000100	0.002870	28.704770
4.781000	4.209000	0.000100	0.002871	28.711535
4.749000	3.888000	0.000100	0.002871	28.706475
4.846000	4.159000	0.000100	0.002872	28.721225
4.732000	3.915000	0.000100	0.002872	28.717005
4.802000	3.931000	0.000100	0.002871	28.706050
4.779000	4.208000	0.000100	0.002871	28.713655
4.744000	3.887000	0.000100	0.002871	28.706055
4.842000	4.029000	0.000100	0.002872	28.721670
4.740000	4.050000	0.000100	0.002870	28.703120
4.765000	3.880000	0.000100	0.002871	28.713645
4.822000	4.241000	0.000100	0.002872	28.718285
4.728000	3.885000	0.000100	0.002872	28.722065
4.826000	4.024000	0.000100	0.002872	28.721235
4.735000	4.049000	0.000100	0.002871	28.713640
4.759000	3.876000	0.000100	0.002872	28.716160
4.819000	4.238000	0.000100	0.002873	28.730505
4.724000	3.885000	0.000100	0.002872	28.722065
4.821000	3.923000	0.000100	0.002873	28.726305
4.730000	4.209000	0.000100	0.002872	28.722075
4.729000	3.883000	0.000100	0.002872	28.722065
4.829000	4.145000	0.000100	0.002874	28.735535
4.714000	3.912000	0.000100	0.002870	28.701405
4.783000	3.919000	0.000100	0.002873	28.733030
4.766000	4.210000	0.000100	0.002873	28.733455
4.727000	3.880000	0.000100	0.002872	28.715755
4.826000	4.141000	0.000100	0.002874	28.741470
4.709000	3.912000	0.000100	0.002874	28.735130
4.778000	3.915000	0.000100	0.002874	28.736835
4.762000	4.230000	0.000100	0.002873	28.730080
4.723000	3.883000	0.000100	0.002873	28.730930
4.806000	4.008000	0.000100	0.002874	28.741050
4.717000	4.050000	0.000100	0.002872	28.724600
4.732000	3.872000	0.000100	0.002873	28.732160
4.796000	4.226000	0.000100	0.002874	28.739775
4.694000	3.877000	0.000100	0.002873	28.726285
4.794000	4.002000	0.000100	0.002873	28.731755
4.707000	4.050000	0.000100	0.002873	28.734300
4.724000	3.867000	0.000100	0.002873	28.730070
4.792000	4.127000	0.000100	0.002875	28.748625
4.688000	3.906000	0.000100	0.002873	28.731755
4.754000	3.902000	0.000100	0.002874	28.743145
4.746000	4.207000	0.000100	0.002875	28.749470
4.698000	3.870000	0.000100	0.002874	28.735990
4.802000	4.120000	0.000100	0.002875	28.752845
4.676000	3.907000	0.000100	0.002873	28.733865
4.748000	3.898000	0.000100	0.002875	28.745680
4.742000	4.206000	0.000100	0.002875	28.754950
4.690000	3.869000	0.000100	0.002874	28.741460
4.796000	4.113000	0.000100	0.002876	28.756640
4.665000	4.054000	0.000100	0.002875	28.750305
4.742000	3.862000	0.000100	0.002875	28.750285
4.781000	4.209000	0.000100	0.002875	28.754120
4.667000	3.872000	0.000100	0.002875	28.752850
4.773000	3.979000	0.000100	0.002876	28.763795
4.687000	4.054000	0.000100	0.002876	28.755785
4.706000	3.857000	0.000100	0.002875	28.751990
4.778000	4.204000	0.000100	0.002876	28.763795
4.662000	3.867000	0.000100	0.002875	28.750725
4.767000	3.886000	0.000100	0.002877	28.766325
4.683000	4.204000	0.000100	0.002876	28.759160
4.667000	3.862000	0.000100	0.002875	28.749890
4.790000	4.096000	0.000100	0.002876	28.763785
4.662000	3.906000	0.000100	0.002876	28.758720
4.734000	3.880000	0.000100	0.002876	28.764235
4.734000	4.204000	0.000100	0.002876	28.763800
4.660000	3.859000	0.000100	0.002875	28.749035
4.781000	4.090000	0.000100	0.002876	28.763350
4.647000	4.059000	0.000100	0.002876	28.760835
4.723000	3.853000	0.000100	0.002877	28.767580
4.771000	4.191000	0.000100	0.002877	28.773900
4.644000	3.865000	0.000100	0.002877	28.768415
4.759000	3.957000	0.000100	0.002879	28.788220
4.679000	4.060000	0.000100	0.002877	28.767165
4.690000	3.852000	0.000100	0.002877	28.765895
4.769000	4.187000	0.000100	0.002879	28.786970
4.642000	3.862000	0.000100	0.002877	28.770960
4.752000	3.951000	0.000100	0.002877	28.773465
4.667000	4.062000	0.000100	0.002878	28.781490
4.671000	3.850000	0.000100	0.002878	28.784430
4.768000	4.073000	0.000100	0.002880	28.804660
4.641000	3.913000	0.000100	0.002877	28.766315
4.711000	3.865000	0.000100	0.002879	28.792445
4.725000	4.201000	0.000100	0.002878	28.776840
4.638000	3.853000	0.000100	0.002877	28.768430
4.768000	4.067000	0.000100	0.002879	28.793290
4.624000	3.914000	0.000100	0.002878	28.782330
4.707000	3.860000	0.000100	0.002878	28.783175
4.722000	4.200000	0.000100	0.002878	28.778125
4.631000	3.849000	0.000100	0.002876	28.762105
4.763000	3.935000	0.000100	0.002879	28.793725
4.617000	4.070000	0.000100	0.002878	28.780660
4.702000	3.844000	0.000100	0.002879	28.787815
4.758000	4.169000	0.000100	0.002879	28.788235
4.617000	3.856000	0.000100	0.002878	28.780635
4.735000	3.929000	0.000100	0.002880	28.798775
4.651000	4.069000	0.000100	0.002878	28.784000
4.645000	3.839000	0.000100	0.002878	28.781910
4.757000	4.162000	0.000100	0.002879	28.789915
4.614000	3.851000	0.000100	0.002879	28.790760
4.733000	3.848000	0.000100	0.002880	28.795420
4.654000	4.192000	0.000100	0.002880	28.802130
4.654000	3.840000	0.000100	0.002879	28.790760
4.748000	4.041000	0.000100	0.002881	28.805095
4.598000	3.917000	0.000100	0.002874	28.742715
4.680000	3.842000	0.000100	0.002880	28.801285
4.712000	4.190000	0.000100	0.002880	28.800860
4.615000	3.841000	0.000100	0.002879	28.794135
4.748000	4.035000	0.000100	0.002881	28.805095
4.594000	3.921000	0.000100	0.002879	28.790330
4.678000	3.837000	0.000100	0.002881	28.806360
4.711000	4.188000	0.000100	0.002881	28.806785
4.604000	3.848000	0.000100	0.002880	28.796675
4.743000	3.907000	0.000100	0.002881	28.808890
4.633000	4.082000	0.000100	0.002880	28.799640
4.608000	3.830000	0.000100	0.002881	28.808035
4.735000	4.139000	0.000100	0.002881	28.812270
4.572000	3.847000	0.000100	0.002880	28.800430
4.706000	3.900000	0.000100	0.002881	28.809300
4.625000	4.087000	0.000100	0.002881	28.807215
4.606000	3.828000	0.000100	0.002880	28.804685
4.743000	4.133000	0.000100	0.002882	28.823225
4.606000	3.933000	0.000100	0.002879	28.793290
4.705000	3.828000	0.000100	0.002882	28.819020
4.630000	4.184000	0.000100	0.002881	28.812260
4.588000	3.830000	0.000100	0.002881	28.813525
4.732000	4.011000	0.000100	0.002881	28.810985
4.575000	3.937000	0.000100	0.002881	28.805940
4.645000	3.824000	0.000100	0.002882	28.817340
4.704000	4.184000	0.000100	0.002883	28.834180
4.582000	3.828000	0.000100	0.002882	28.824490
4.729000	4.003000	0.000100	0.002883	28.832085
4.572000	3.941000	0.000100	0.002882	28.821100
4.638000	3.824000	0.000100	0.002882	28.821125
4.704000	4.117000	0.000100	0.002883	28.827415
4.563000	3.842000	0.000100	0.002881	28.805520
4.686000	3.882000	0.000100	0.002883	28.827025
4.623000	4.105000	0.000100	0.002882	28.818575
4.591000	3.822000	0.000100	0.002882	28.821110
4.732000	4.110000	0.000100	0.002884	28.838400
4.570000	3.842000	0.000100	0.002882	28.817740
4.681000	3.878000	0.000100	0.002884	28.838830
4.621000	4.111000	0.000100	0.002883	28.830410
4.580000	3.821000	0.000100	0.002882	28.822380
4.725000	3.987000	0.000100	0.002885	28.845555
4.552000	3.956000	0.000100	0.002883	28.829570
4.616000	3.817000	0.000100	0.002883	28.830825
4.694000	4.176000	0.000100	0.002884	28.836290
4.553000	3.822000	0.000100	0.002883	28.831665
4.714000	3.981000	0.000100	0.002884	28.839680
4.561000	3.960000	0.000100	0.002883	28.831240
4.605000	3.816000	0.000100	0.002883	28.832910
4.692000	4.173000	0.000100	0.002884	28.842610
4.556000	3.819000	0.000100	0.002884	28.841755
4.713000	3.975000	0.000100	0.002884	28.842190
4.559000	4.121000	0.000100	0.002884	28.836285
4.604000	3.817000	0.000100	0.002884	28.844310
4.722000	4.090000	0.000100	0.002886	28.858205
4.551000	3.840000	0.000100	0.002884	28.838410
4.661000	3.861000	0.000100	0.002885	28.845565
4.615000	4.124000	0.000100	0.002884	28.841780
4.565000	3.813000	0.000100	0.002884	28.840940
4.709000	4.084000	0.000100	0.002885	28.852315
4.531000	3.840000	0.000100	0.002883	28.832915
4.638000	3.859000	0.000100	0.002884	28.838860
4.608000	4.165000	0.000100	0.002885	28.854845
4.558000	3.817000	0.000100	0.002884	28.835025
4.686000	3.958000	0.000100	0.002886	28.858210
4.535000	3.974000	0.000100	0.002885	28.847665
4.573000	3.809000	0.000100	0.002885	28.847685
4.675000	4.164000	0.000100	0.002886	28.856945
4.521000	3.817000	0.000100	0.002885	28.848505
4.680000	3.952000	0.000100	0.002887	28.872105
4.531000	3.977000	0.000100	0.002885	28.845985
4.566000	3.807000	0.000100	0.002885	28.849360
4.673000	4.070000	0.000100	0.002886	28.861155
4.514000	3.841000	0.000100	0.002885	28.849780
4.619000	3.849000	0.000100	0.002886	28.862870
4.595000	4.134000	0.000100	0.002885	28.849335
4.525000	3.811000	0.000100	0.002886	28.861150
4.695000	4.066000	0.000100	0.002888	28.880545
4.502000	3.840000	0.000100	0.002886	28.856090
4.623000	3.845000	0.000100	0.002888	28.876760
4.601000	4.134000	0.000100	0.002886	28.862020
4.529000	3.810000	0.000100	0.002886	28.857770
4.700000	4.063000	0.000100	0.002885	28.851460
4.516000	3.982000	0.000100	0.002886	28.861590
4.554000	3.803000	0.000100	0.002886	28.860320
4.670000	4.154000	0.000100	0.002887	28.868750
4.508000	3.811000	0.000100	0.002887	28.869170
4.667000	3.934000	0.000100	0.002887	28.872125
4.522000	3.983000	0.000100	0.002886	28.859495
4.549000	3.803000	0.000100	0.002886	28.864945
4.665000	4.150000	0.000100	0.002888	28.880135
4.508000	3.812000	0.000100	0.002886	28.856100
4.656000	3.837000	0.000100	0.002888	28.876755
4.523000	4.134000	0.000100	0.002888	28.875485
4.555000	3.808000	0.000100	0.002887	28.869605
4.688000	4.051000	0.000100	0.002888	28.882640
4.496000	3.839000	0.000100	0.002886	28.859045
4.604000	3.834000	0.000100	0.002888	28.878875
4.597000	4.133000	0.000100	0.002888	28.877165
4.520000	3.806000	0.000100	0.002887	28.874650
4.692000	4.047000	0.000100	0.002889	28.893625
4.498000	3.842000	0.000100	0.002887	28.872130
4.603000	3.831000	0.000100	0.002888	28.884345
4.599000	4.134000	0.000100	0.002889	28.886010
4.523000	3.810000	0.000100	0.002888	28.881800
4.696000	3.919000	0.000100	0.002889	28.886880
4.528000	3.988000	0.000100	0.002888	28.876760
4.551000	3.799000	0.000100	0.002888	28.877580
4.664000	4.139000	0.000100	0.002889	28.889405
4.486000	3.809000	0.000100	0.002888	28.878865
4.655000	3.914000	0.000100	0.002889	28.888570
4.521000	3.988000	0.000100	0.002888	28.875915
4.543000	3.796000	0.000100	0.002889	28.886015
4.671000	4.137000	0.000100	0.002889	28.891930
4.488000	3.843000	0.000100	0.002888	28.882235
4.653000	3.823000	0.000100	0.002890	28.895725
4.516000	4.137000	0.000100	0.002888	28.881415
4.497000	3.803000	0.000100	0.002888	28.880975
4.675000	4.033000	0.000100	0.002888	28.880985
4.473000	3.843000	0.000100	0.002889	28.886875
4.598000	3.820000	0.000100	0.002889	28.891915
4.604000	4.136000	0.000100	0.002889	28.886465
4.518000	3.802000	0.000100	0.002888	28.878855
4.680000	4.028000	0.000100	0.002890	28.902055
4.496000	3.995000	0.000100	0.002888	28.881815
4.605000	3.796000	0.000100	0.002889	28.887295
4.678000	4.126000	0.000100	0.002890	28.898240
4.502000	3.807000	0.000100	0.002888	28.876770
4.665000	3.898000	0.000100	0.002891	28.906270
4.544000	3.996000	0.000100	0.002889	28.888125
4.553000	3.794000	0.000100	0.002889	28.890230
4.689000	4.124000	0.000100	0.002891	28.905430
4.515000	3.807000	0.000100	0.002889	28.892790
4.659000	3.893000	0.000100	0.002889	28.894870
4.543000	3.999000	0.000100	0.002889	28.885615
4.551000	3.799000	0.000100	0.002889	28.885180
4.675000	4.018000	0.000100	0.002891	28.908780
4.490000	3.849000	0.000100	0.002889	28.886465
4.585000	3.809000	0.000100	0.002890	28.902895
4.604000	4.135000	0.000100	0.002889	28.894460
4.504000	3.797000	0.000100	0.002890	28.900770
4.680000	4.013000	0.000100	0.002890	28.900780
4.489000	3.848000	0.000100	0.002888	28.881810
4.585000	3.806000	0.000100	0.002890	28.904155
4.605000	4.134000	0.000100	0.002890	28.900790
4.500000	3.795000	0.000100	0.002891	28.906270
4.674000	3.881000	0.000100	0.002891	28.913010
4.480000	4.001000	0.000100	0.002889	28.891930
4.521000	3.785000	0.000100	0.002891	28.914680
4.658000	4.110000	0.000100	0.002890	28.904565
4.476000	3.801000	0.000100	0.002890	28.897405
4.618000	3.877000	0.000100	0.002891	28.913855
4.505000	4.002000	0.000100	0.002889	28.894055
4.504000	3.785000	0.000100	0.002890	28.900775
4.642000	4.106000	0.000100	0.002892	28.921010
4.461000	3.801000	0.000100	0.002890	28.899940
4.607000	3.873000	0.000100	0.002891	28.913840
4.501000	4.132000	0.000100	0.002891	28.906680
4.495000	3.790000	0.000100	0.002891	28.910065
4.643000	3.994000	0.000100	0.002891	28.906670
4.449000	3.853000	0.000100	0.002891	28.909630
4.542000	3.794000	0.000100	0.002892	28.919740
4.569000	4.131000	0.000100	0.002892	28.924380
4.451000	3.788000	0.000100	0.002890	28.901630
4.638000	3.990000	0.000100	0.002892	28.916360
4.455000	3.857000	0.000100	0.002892	28.915955
4.538000	3.792000	0.000100	0.002892	28.921000
4.579000	4.094000	0.000100	0.002892	28.924395
4.467000	3.799000	0.000100	0.002892	28.915115
4.582000	3.860000	0.000100	0.002893	28.925215
4.482000	4.016000	0.000100	0.002891	28.912585
4.468000	3.781000	0.000100	0.002891	28.914690
4.620000	4.090000	0.000100	0.002893	28.925230
4.429000	3.798000	0.000100	0.002892	28.924810
4.573000	3.856000	0.000100	0.002893	28.928600
4.476000	4.020000	0.000100	0.002892	28.915950
4.454000	3.782000	0.000100	0.002893	28.926085
4.611000	3.977000	0.000100	0.002894	28.940395
4.419000	3.867000	0.000100	0.002892	28.916380
4.498000	3.782000	0.000100	0.002894	28.941685
4.578000	4.129000	0.000100	0.002892	28.924420
4.468000	3.784000	0.000100	0.002892	28.920600
4.634000	3.972000	0.000100	0.002894	28.935760
4.441000	3.870000	0.000100	0.002891	28.911320
4.512000	3.781000	0.000100	0.002893	28.932405
4.570000	4.128000	0.000100	0.002893	28.928170
4.445000	3.783000	0.000100	0.002892	28.922720
4.603000	3.846000	0.000100	0.002893	28.929870
4.419000	4.029000	0.000100	0.002892	28.922695
4.440000	3.776000	0.000100	0.002893	28.929875
4.608000	4.075000	0.000100	0.002894	28.940835
4.417000	3.797000	0.000100	0.002893	28.929860
4.554000	3.844000	0.000100	0.002894	28.943355
4.470000	4.032000	0.000100	0.002893	28.929885
4.441000	3.776000	0.000100	0.002892	28.923565
4.610000	4.071000	0.000100	0.002894	28.939585
4.424000	3.795000	0.000100	0.002893	28.927340
4.563000	3.840000	0.000100	0.002894	28.941265
4.483000	4.126000	0.000100	0.002894	28.937040
4.456000	3.779000	0.000100	0.002893	28.927760
4.610000	3.956000	0.000100	0.002896	28.958520
4.424000	3.881000	0.000100	0.002893	28.928615
4.498000	3.772000	0.000100	0.002895	28.947145
4.571000	4.123000	0.000100	0.002895	28.945900
4.441000	3.777000	0.000100	0.002893	28.934495
4.598000	3.952000	0.000100	0.002895	28.951365
4.421000	4.038000	0.000100	0.002894	28.937470
4.492000	3.771000	0.000100	0.002895	28.945045
4.561000	4.060000	0.000100	0.002894	28.939580
4.414000	3.792000	0.000100	0.002894	28.937045
4.543000	3.832000	0.000100	0.002894	28.944630
4.470000	4.042000	0.000100	0.002894	28.941685
4.433000	3.770000	0.000100	0.002895	28.948005
4.597000	4.057000	0.000100	0.002895	28.952220
4.402000	3.793000	0.000100	0.002893	28.934935
4.529000	3.830000	0.000100	0.002895	28.950080
4.463000	4.046000	0.000100	0.002895	28.945070
4.422000	3.774000	0.000100	0.002894	28.942935
4.588000	3.941000	0.000100	0.002896	28.960230
4.393000	3.893000	0.000100	0.002893	28.932400
4.462000	3.766000	0.000100	0.002895	28.947145
4.542000	4.119000	0.000100	0.002895	28.949680
4.395000	3.771000	0.000100	0.002894	28.939155
4.571000	3.936000	0.000100	0.002896	28.961065
4.394000	3.896000	0.000100	0.002894	28.942090
4.452000	3.764000	0.000100	0.002894	28.943335
4.536000	4.116000	0.000100	0.002896	28.957275
4.393000	3.770000	0.000100	0.002894	28.944620
4.566000	3.820000	0.000100	0.002897	28.965280
4.397000	4.054000	0.000100	0.002895	28.951790
4.413000	3.766000	0.000100	0.002896	28.957690
4.574000	4.043000	0.000100	0.002897	28.972035
4.380000	3.790000	0.000100	0.002895	28.949260
4.495000	3.817000	0.000100	0.002897	28.971605
4.448000	4.057000	0.000100	0.002895	28.954330
4.397000	3.766000	0.000100	0.002895	28.948415
4.568000	4.038000	0.000100	0.002897	28.965705
4.379000	3.789000	0.000100	0.002896	28.955585
4.498000	3.759000	0.000100	0.002896	28.960240
4.450000	4.111000	0.000100	0.002896	28.958555
4.384000	3.766000	0.000100	0.002895	28.951795
4.545000	3.915000	0.000100	0.002897	28.974965
4.385000	3.909000	0.000100	0.002896	28.958120
4.430000	3.758000	0.000100	0.002897	28.966555
4.535000	4.108000	0.000100	0.002897	28.971195
4.384000	3.766000	0.000100	0.002895	28.951785
4.548000	3.910000	0.000100	0.002898	28.983825
4.391000	3.913000	0.000100	0.002896	28.959390
4.427000	3.757000	0.000100	0.002897	28.966125
4.530000	4.026000	0.000100	0.002898	28.979600
4.377000	3.789000	0.000100	0.002897	28.967805
4.480000	3.804000	0.000100	0.002897	28.972030
4.448000	4.065000	0.000100	0.002897	28.970760
4.389000	3.760000	0.000100	0.002897	28.969055
4.560000	4.021000	0.000100	0.002898	28.979190
4.371000	3.789000	0.000100	0.002896	28.964860
4.478000	3.800000	0.000100	0.002898	28.983825
4.454000	4.068000	0.000100	0.002899	28.990155
4.389000	3.759000	0.000100	0.002897	28.971615
4.553000	4.015000	0.000100	0.002899	28.993545
4.366000	3.920000	0.000100	0.002897	28.966970
4.466000	3.753000	0.000100	0.002897	28.973305
4.518000	4.099000	0.000100	0.002897	28.968230
4.361000	3.762000	0.000100	0.002897	28.971165
4.514000	3.889000	0.000100	0.002898	28.980055
4.374000	3.923000	0.000100	0.002897	28.968645
4.397000	3.751000	0.000100	0.002898	28.982990
4.517000	4.094000	0.000100	0.002898	28.980455
4.363000	3.759000	0.000100	0.002897	28.974120
4.511000	3.882000	0.000100	0.002899	28.993090
4.374000	4.074000	0.000100	0.002898	28.977095
4.392000	3.758000	0.000100	0.002897	28.974550
4.536000	4.001000	0.000100	0.002899	28.993115
4.355000	3.789000	0.000100	0.002898	28.980030
4.443000	3.785000	0.000100	0.002899	28.985935
4.436000	4.074000	0.000100	0.002898	28.983835
4.366000	3.755000	0.000100	0.002899	28.985935
4.546000	3.996000	0.000100	0.002900	28.996460
4.369000	3.789000	0.000100	0.002898	28.981290
4.465000	3.782000	0.000100	0.002900	28.995210
4.458000	4.075000	0.000100	0.002900	28.995210
4.381000	3.758000	0.000100	0.002899	28.989720
4.545000	3.865000	0.000100	0.002900	29.002380
4.382000	3.932000	0.000100	0.002899	28.994785
4.398000	3.747000	0.000100	0.002899	28.994365
4.519000	4.081000	0.000100	0.002899	28.988470
4.358000	3.758000	0.000100	0.002898	28.977115
4.496000	3.860000	0.000100	0.002900	28.996060
4.376000	3.936000	0.000100	0.002898	28.980040
4.395000	3.746000	0.000100	0.002899	28.991855
4.527000	4.078000	0.000100	0.002899	28.991420
4.363000	3.758000	0.000100	0.002898	28.980875
4.504000	3.773000	0.000100	0.002901	29.005320
4.384000	4.079000	0.000100	0.002898	28.984245
4.370000	3.754000	0.000100	0.002899	28.994795
4.529000	3.977000	0.000100	0.002901	29.005325
4.350000	3.793000	0.000100	0.002899	28.988030
4.426000	3.768000	0.000100	0.002900	28.998150
4.373000	3.941000	0.000100	0.002900	28.996050
4.380000	3.745000	0.000100	0.002899	28.994780
4.517000	4.069000	0.000100	0.002901	29.009950
4.353000	3.796000	0.000100	0.002900	28.997335
4.490000	3.764000	0.000100	0.002900	29.004485
4.373000	4.078000	0.000100	0.002900	29.004050
4.360000	3.751000	0.000100	0.002899	28.992705
4.518000	3.967000	0.000100	0.002900	29.004885
4.346000	3.799000	0.000100	0.002900	29.004065
4.417000	3.761000	0.000100	0.002901	29.014180
4.440000	4.079000	0.000100	0.002903	29.027240
4.352000	3.749000	0.000100	0.002901	29.010385
4.512000	3.962000	0.000100	0.002903	29.025990
4.342000	3.951000	0.000100	0.002900	28.997330
4.411000	3.744000	0.000100	0.002901	29.008275
4.440000	4.059000	0.000100	0.002902	29.023455
4.343000	3.756000	0.000100	0.002900	29.002375
4.469000	3.832000	0.000100	0.002901	29.007425
4.369000	3.955000	0.000100	0.002900	28.999010
4.361000	3.741000	0.000100	0.002900	28.995200
4.496000	4.056000	0.000100	0.002902	29.020065
4.333000	3.756000	0.000100	0.002899	28.989710
4.474000	3.829000	0.000100	0.002901	29.009560
4.374000	3.958000	0.000100	0.002901	29.008700
4.371000	3.742000	0.000100	0.002900	28.995635
4.510000	3.951000	0.000100	0.002901	29.006580
4.344000	3.810000	0.000100	0.002901	29.009110
4.400000	3.752000	0.000100	0.002901	29.010410
4.440000	4.080000	0.000100	0.002902	29.023030
4.346000	3.748000	0.000100	0.002901	29.012890
4.504000	3.946000	0.000100	0.002902	29.020510
4.339000	3.813000	0.000100	0.002901	29.010390
4.398000	3.748000	0.000100	0.002900	28.995620
4.437000	4.081000	0.000100	0.002902	29.024280
4.337000	3.755000	0.000100	0.002901	29.013770
4.494000	3.819000	0.000100	0.002902	29.023460
4.366000	3.966000	0.000100	0.002901	29.007435
4.355000	3.740000	0.000100	0.002901	29.010400
4.496000	4.044000	0.000100	0.002903	29.025120
4.331000	3.756000	0.000100	0.002901	29.005755
4.448000	3.816000	0.000100	0.002902	29.017530
4.367000	3.970000	0.000100	0.002902	29.015005
4.354000	3.738000	0.000100	0.002901	29.010805
4.487000	4.040000	0.000100	0.002903	29.034830
4.323000	3.822000	0.000100	0.002901	29.009540
4.444000	3.741000	0.000100	0.002902	29.021760
4.434000	4.079000	0.000100	0.002903	29.025565
4.332000	3.742000	0.000100	0.002902	29.019655
4.492000	3.929000	0.000100	0.002903	29.032295
4.332000	3.825000	0.000100	0.002901	29.009550
4.384000	3.738000	0.000100	0.002902	29.021315
4.438000	4.079000	0.000100	0.002903	29.033570
4.333000	3.740000	0.000100	0.002901	29.014155
4.488000	3.925000	0.000100	0.002903	29.030185
4.330000	3.830000	0.000100	0.002902	29.024715
4.385000	3.735000	0.000100	0.002903	29.028085
4.445000	4.031000	0.000100	0.002903	29.031900
4.335000	3.753000	0.000100	0.002902	29.021765
4.443000	3.802000	0.000100	0.002905	29.046640
4.372000	3.986000	0.000100	0.002903	29.026825
4.355000	3.734000	0.000100	0.002903	29.030610
4.501000	4.026000	0.000100	0.002904	29.041155
4.332000	3.754000	0.000100	0.002903	29.029340
4.443000	3.799000	0.000100	0.002904	29.037775
4.374000	3.990000	0.000100	0.002902	29.023025
4.354000	3.735000	0.000100	0.002902	29.023050
4.500000	3.913000	0.000100	0.002904	29.041995
4.328000	3.841000	0.000100	0.002902	29.015435
4.377000	3.732000	0.000100	0.002904	29.036930
4.445000	4.076000	0.000100	0.002903	29.031885
4.330000	3.738000	0.000100	0.002902	29.020900
4.481000	3.909000	0.000100	0.002904	29.044110
4.327000	3.845000	0.000100	0.002903	29.029355
4.378000	3.731000	0.000100	0.002904	29.037350
4.438000	4.076000	0.000100	0.002904	29.039880
4.325000	3.736000	0.000100	0.002903	29.031880
4.475000	3.793000	0.000100	0.002905	29.049170
4.329000	4.000000	0.000100	0.002904	29.038200
4.336000	3.728000	0.000100	0.002904	29.035265
4.482000	4.013000	0.000100	0.002905	29.050410
4.315000	3.751000	0.000100	0.002903	29.027260
4.420000	3.788000	0.000100	0.002905	29.048730
4.367000	4.003000	0.000100	0.002905	29.048740
4.336000	3.729000	0.000100	0.002903	29.031880
4.481000	4.008000	0.000100	0.002906	29.061815
4.312000	3.851000	0.000100	0.002904	29.038625
4.404000	3.725000	0.000100	0.002904	29.042850
4.433000	4.072000	0.000100	0.002906	29.060535
4.318000	3.732000	0.000100	0.002905	29.054640
4.459000	3.890000	0.000100	0.002906	29.060970
4.319000	3.855000	0.000100	0.002904	29.043690
4.359000	3.724000	0.000100	0.002905	29.047500
4.432000	4.069000	0.000100	0.002904	29.042840
4.321000	3.729000	0.000100	0.002904	29.039890
4.463000	3.885000	0.000100	0.002905	29.050840
4.322000	3.859000	0.000100	0.002904	29.044525
4.354000	3.726000	0.000100	0.002905	29.049590
4.431000	3.997000	0.000100	0.002905	29.051265
4.309000	3.749000	0.000100	0.002905	29.045795
4.395000	3.776000	0.000100	0.002905	29.051270
4.360000	4.015000	0.000100	0.002905	29.054230
4.319000	3.726000	0.000100	0.002904	29.039870
4.465000	3.993000	0.000100	0.002906	29.060965
4.308000	3.750000	0.000100	0.002905	29.045790
4.395000	3.773000	0.000100	0.002905	29.052950
4.368000	4.019000	0.000100	0.002906	29.057585
4.323000	3.725000	0.000100	0.002906	29.060930
4.470000	3.872000	0.000100	0.002907	29.070665
4.306000	3.868000	0.000100	0.002904	29.040725
4.349000	3.718000	0.000100	0.002907	29.066435
4.428000	4.062000	0.000100	0.002907	29.069405
4.306000	3.725000	0.000100	0.002905	29.054215
4.434000	3.867000	0.000100	0.002906	29.064335
4.308000	3.869000	0.000100	0.002906	29.055890
4.338000	3.715000	0.000100	0.002906	29.058850
4.423000	4.060000	0.000100	0.002907	29.068135
4.300000	3.719000	0.000100	0.002905	29.053375
4.431000	3.860000	0.000100	0.002907	29.065180
4.310000	3.869000	0.000100	0.002906	29.058015
4.335000	3.716000	0.000100	0.002906	29.064760
4.421000	3.976000	0.000100	0.002907	29.070660
4.295000	3.744000	0.000100	0.002906	29.057575
4.379000	3.758000	0.000100	0.002907	29.074030
